SpecimenCode,Subfamily,Genus,SpeciesGroup,Species,Author,Date,LifeStageSex,Medium,SpecimenNotes,DNANotes,LocatedAt,OwnedBy,TypeStatus,DeterminedBy,DateDetermined,CollectionCode,CollectedBy,DateCollectedStart,DateCollectedEnd,Method,Habitat,Microhabitat,CollectionNotes,LocalityName,LocalityNotes,Adm2,Adm1,Country,Elevation (m),LocLatitude,LocLongitude,LatLonMaxError,BiogeographicRegion,ElevationMaxError,Blank,dd,mm,yy,day range (0 = no range
,Myrmicinae,Strumigenys,,arizonica,(Ward),1988,w,pin,,,KWG Collection,,,KWG,,KWG170812-07,KWG,20170812,20170812,hand,Pine-manzanita-oak woodland,found under stone in a nest of T. arizonensis (KWG170812-06),found congregation of males and workers about 15 cm down into nest. Observed a trail of S. arizonica workers entering a larger cavity along with T. arizonensis. No interactions apparent. ,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,maricopa,Wheeler,1914,w,pin,,,KWG Collection,,,KWG,,KWG170813-01,KWG,20170813,20170813,hand,Pine-manzanita-oak woodland,exposed soil,,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,maricopa,Wheeler,1914,w,pin,,,KWG Collection,,,KWG,,KWG170813-01,KWG,20170813,20170813,hand,Pine-manzanita-oak woodland,exposed soil,,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,maricopa,Wheeler,1914,w,pin,,,KWG Collection,,,KWG,,KWG170813-01,KWG,20170813,20170813,hand,Pine-manzanita-oak woodland,exposed soil,,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Trachymyrmex,,arizonensis,(Wheeler),1907,,,,,KWG Collection,,,KWG,,KWG170813-02,KWG,20170813,20170813,hand,Pine-manzanita-oak woodland,under stone,No mounted specimens. 1dQ + 10w + fungus in etoh. Two separate tubes.,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Strumigenys,,arizonica,(Ward),1988,,,,,KWG Collection,,,KWG,,KWG170813-03,KWG,20170813,20170813,hand,Pine-manzanita-oak woodland,under stone shared with T. arizonensis (KWG170813-02),No mounted specimens. Cannot locate! Observed workers carrying collembolans from internal refuse pile. Total of 10-15 workers collected and placed in lab nest with T. arizonensis. ,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Trachymyrmex,,carinatus,MacKay & Mackay,1997,w,pin,,,KWG Collection,,,KWG,,KWG170827-01,KWG,20170827,20170827,hand,Riparian oak-juniper woodland,nest in creek bank,small circular nest entrance surrounded by stones. Check field notes for illustration.,Pinto Creek; 16.5 km NW Superior,First camp site along FSR 287,Pinal County,Arizona,USA,950,33.4295,-111.0034,,Nearctic,5,,,,,
,Myrmicinae,Trachymyrmex,,carinatus,MacKay & Mackay,1997,w,pin,,,KWG Collection,,,KWG,,KWG170827-01,KWG,20170827,20170827,hand,Riparian oak-juniper woodland,nest in creek bank,small circular nest entrance surrounded by stones. Check field notes for illustration.,Pinto Creek; 16.5 km NW Superior,First camp site along FSR 287,Pinal County,Arizona,USA,950,33.4295,-111.0034,,Nearctic,5,,,,,
,Myrmicinae,Trachymyrmex,,carinatus,MacKay & Mackay,1997,w,pin,,,KWG Collection,,,KWG,,KWG170827-01,KWG,20170827,20170827,hand,Riparian oak-juniper woodland,nest in creek bank,small circular nest entrance surrounded by stones. Check field notes for illustration.,Pinto Creek; 16.5 km NW Superior,First camp site along FSR 287,Pinal County,Arizona,USA,950,33.4295,-111.0034,,Nearctic,5,,,,,
,Myrmicinae,Trachymyrmex,,carinatus,MacKay & Mackay,1997,2w,pin,,,KWG Collection,,,KWG,,KWG170827-01,KWG,20170827,20170827,hand,Riparian oak-juniper woodland,nest in creek bank,small circular nest entrance surrounded by stones. Check field notes for illustration.,Pinto Creek; 16.5 km NW Superior,First camp site along FSR 287,Pinal County,Arizona,USA,950,33.4295,-111.0034,,Nearctic,5,,,,,
,Formicinae,Camponotus,,undet.,,,w,pin,yellow,,KWG Collection,,,KWG,,KWG170827-02,KWG,20170827,20170827,hand,Pine-manzanita-oak woodland,under stone,two color morphs (yellow and brown). Yellow attacking leg of dark morh when nest disturbed. Both colors seen carrying brood.,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Formicinae,Camponotus,,undet.,,,w,pin,brown,,KWG Collection,,,KWG,,KWG170827-02,KWG,20170827,20170827,hand,Pine-manzanita-oak woodland,under stone,two color morphs (yellow and brown). Yellow attacking leg of dark morh when nest disturbed. Both colors seen carrying brood.,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Formicinae,Camponotus,,undet.,,,w,pin,yellow,,KWG Collection,,,KWG,,KWG170827-02,KWG,20170827,20170827,hand,Pine-manzanita-oak woodland,under stone,two color morphs (yellow and brown). Yellow attacking leg of dark morh when nest disturbed. Both colors seen carrying brood.,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Formicinae,Camponotus,,undet.,,,w,pin,brown,,KWG Collection,,,KWG,,KWG170827-02,KWG,20170827,20170827,hand,Pine-manzanita-oak woodland,under stone,two color morphs (yellow and brown). Yellow attacking leg of dark morh when nest disturbed. Both colors seen carrying brood.,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Trachymyrmex,,arizonensis,(Wheeler),1907,,etoh,,,KWG Collection,,,KWG,,KWG170827-04,KWG,20170827,20170827,hand,Pine-manzanita-oak woodland,under stone,in etoh?,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Trachymyrmex,,arizonensis,(Wheeler),1907,2w,pin,,,KWG Collection,,,KWG,,KWG170827-05,KWG,20170827,20170827,hand,Pine-manzanita-oak woodland,under stone,5+w in etoh,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Strumigenys,,arizonica,(Ward),1988,aQ+w,pin,,,KWG Collection,,,KWG,,KWG170827-06,KWG,20170827,20170827,hand,Pine-manzanita-oak woodland,under stone shared with T. arizonensis (KWG170827-05),,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Strumigenys,,arizonica,(Ward),1988,aQ+w,pin,,,KWG Collection,,,KWG,,KWG170827-06,KWG,20170827,20170827,hand,Pine-manzanita-oak woodland,under stone shared with T. arizonensis (KWG170827-05),,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Strumigenys,,arizonica,(Ward),1988,aQ,pin,,,KWG Collection,,,KWG,,KWG170827-06,KWG,20170827,20170827,hand,Pine-manzanita-oak woodland,under stone shared with T. arizonensis (KWG170827-05),,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Strumigenys,,arizonica,(Ward),1988,dQ,pin,,,KWG Collection,,,KWG,,KWG170827-06,KWG,20170827,20170827,hand,Pine-manzanita-oak woodland,under stone shared with T. arizonensis (KWG170827-05),,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Strumigenys,,arizonica,(Ward),1988,dQ,pin,,,KWG Collection,,,KWG,,KWG170827-06,KWG,20170827,20170827,hand,Pine-manzanita-oak woodland,under stone shared with T. arizonensis (KWG170827-05),,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Strumigenys,,arizonica,(Ward),1988,w,pin,,,KWG Collection,,,KWG,,KWG170827-06,KWG,20170827,20170827,hand,Pine-manzanita-oak woodland,under stone shared with T. arizonensis (KWG170827-05),,Pinto Creek; 16.5 km NW Superior,,Pinal County,Arizona,USA,1040,33.4389,-111.0647,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,cf. maricopa,,,w,pin,P. salinas?; propodeal spines present; no circumocular rugae; small frontal lobes,,KWG personal collection,,,KWG,,KWG170904-01,KWG,20170904,20170904,hand,oak-chapparal woodland,exposed soil,,Placerita Canyon; 7.2 km E Santa Clarita,,Los Angeles County,California,USA,598,34.3773,-118.4321,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,cf. maricopa,,,w,pin,P. salinas?; propodeal spines present; no circumocular rugae; small frontal lobes,,KWG personal collection,,,KWG,,KWG170904-01,KWG,20170904,20170904,hand,oak-chapparal woodland,exposed soil,,Placerita Canyon; 7.2 km E Santa Clarita,,Los Angeles County,California,USA,598,34.3773,-118.4321,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,cf. maricopa,,,w,pin,P. salinas?; propodeal spines present; no circumocular rugae; small frontal lobes,,KWG personal collection,,,KWG,,KWG170904-01,KWG,20170904,20170904,hand,oak-chapparal woodland,exposed soil,,Placerita Canyon; 7.2 km E Santa Clarita,,Los Angeles County,California,USA,598,34.3773,-118.4321,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,cf. maricopa,,,w,pin,P. salinas?; propodeal spines present; no circumocular rugae; small frontal lobes,,KWG personal collection,,,KWG,,KWG170904-01,KWG,20170904,20170904,hand,oak-chapparal woodland,exposed soil,,Placerita Canyon; 7.2 km E Santa Clarita,,Los Angeles County,California,USA,598,34.3773,-118.4321,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,cf. maricopa,,,w,pin,P. salinas?; propodeal spines present; no circumocular rugae; small frontal lobes,,KWG personal collection,,,KWG,,KWG170904-01,KWG,20170904,20170904,hand,oak-chapparal woodland,exposed soil,,Placerita Canyon; 7.2 km E Santa Clarita,,Los Angeles County,California,USA,598,34.3773,-118.4321,,Nearctic,5,,,,,
,Dolichoderinae,Dorymyrmex,,insanus,(Buckley),1866,w,pin,,,KWG personal collection,,,KWG,,KWG170904-02,KWG,20170904,20170904,hand,oak-chapparal woodland,exposed soil next to Pogonomyrmex (KWG20170904-01),,Placerita Canyon; 7.2 km E Santa Clarita,,Los Angeles County,California,USA,598,34.3773,-118.4321,,Nearctic,5,,,,,
,Dolichoderinae,Dorymyrmex,,insanus,(Buckley),1866,w,pin,,,KWG personal collection,,,KWG,,KWG170904-02,KWG,20170904,20170904,hand,oak-chapparal woodland,exposed soil next to Pogonomyrmex (KWG20170904-01),,Placerita Canyon; 7.2 km E Santa Clarita,,Los Angeles County,California,USA,598,34.3773,-118.4321,,Nearctic,5,,,,,
,Dolichoderinae,Dorymyrmex,,insanus,(Buckley),1866,w,pin,,,KWG personal collection,,,KWG,,KWG170904-02,KWG,20170904,20170904,hand,oak-chapparal woodland,exposed soil next to Pogonomyrmex (KWG20170904-01),,Placerita Canyon; 7.2 km E Santa Clarita,,Los Angeles County,California,USA,598,34.3773,-118.4321,,Nearctic,5,,,,,
,Myrmicinae,Solenopsis,,xyloni,McCook,1879,2w,pin,,,KWG personal collection,,,KWG,,KWG170904-03,KWG,20170904,20170904,hand,oak-chapparal woodland,collected from coyote scat,,Placerita Canyon; 7.2 km E Santa Clarita,,Los Angeles County,California,USA,598,34.3773,-118.4321,,Nearctic,5,,,,,
,Myrmicinae,Solenopsis,,xyloni,McCook,1879,2w,pin,,,KWG personal collection,,,KWG,,KWG170904-03,KWG,20170904,20170904,hand,oak-chapparal woodland,collected from coyote scat,,Placerita Canyon; 7.2 km E Santa Clarita,,Los Angeles County,California,USA,598,34.3773,-118.4321,,Nearctic,5,,,,,
,Dolichoderinae,Liometopum,,occidentale,Emery,1895,2w,pin,,,KWG personal collection,,,KWG,,KWG170904-05,KWG,20170904,20170904,hand,oak-chapparal woodland,collected from sunflower,,Placerita Canyon; 7.2 km E Santa Clarita,,Los Angeles County,California,USA,598,34.3773,-118.4321,,Nearctic,5,,,,,
,Dolichoderinae,Liometopum,,occidentale,Emery,1895,w,pin,,,KWG personal collection,,,KWG,,KWG170904-05,KWG,20170904,20170904,hand,oak-chapparal woodland,collected from sunflower,,Placerita Canyon; 7.2 km E Santa Clarita,,Los Angeles County,California,USA,598,34.3773,-118.4321,,Nearctic,5,,,,,
,Dolichoderinae,Liometopum,,occidentale,Emery,1895,w,pin,,,KWG personal collection,,,KWG,,KWG170904-05,KWG,20170904,20170904,hand,oak-chapparal woodland,collected from sunflower,,Placerita Canyon; 7.2 km E Santa Clarita,,Los Angeles County,California,USA,598,34.3773,-118.4321,,Nearctic,5,,,,,
,Dolichoderinae,Dorymyrmex,,bicolor,Wheeler,1906,2w,pin,,,KWG personal collection,,,KWG,,KWG170904-06,KWG,20170904,20170904,hand,oak-chapparal woodland,collected from sunflower,,Placerita Canyon; 7.2 km E Santa Clarita,,Los Angeles County,California,USA,598,34.3773,-118.4321,,Nearctic,5,,,,,
,Dolichoderinae,Dorymyrmex,,bicolor,Wheeler,1906,3w,pin,,,KWG personal collection,,,KWG,,KWG170904-06,KWG,20170904,20170904,hand,oak-chapparal woodland,collected from sunflower,,Placerita Canyon; 7.2 km E Santa Clarita,,Los Angeles County,California,USA,598,34.3773,-118.4321,,Nearctic,5,,,,,
,Myrmicinae,Monomorium,,ergatogyna,Wheeler,1904,w,pin,,,KWG personal collection,,,KWG,,KWG170904-07,KWG,20170904,20170904,hand,oak-chapparal woodland,on Canyon Oak next to river bed,,Placerita Canyon; 7.2 km E Santa Clarita,,Los Angeles County,California,USA,598,34.3773,-118.4321,,Nearctic,5,,,,,
,Myrmicinae,Monomorium,,ergatogyna,Wheeler,1904,w,pin,,,KWG personal collection,,,KWG,,KWG170904-07,KWG,20170904,20170904,hand,oak-chapparal woodland,on Canyon Oak next to river bed,,Placerita Canyon; 7.2 km E Santa Clarita,,Los Angeles County,California,USA,598,34.3773,-118.4321,,Nearctic,5,,,,,
,Myrmicinae,Monomorium,,ergatogyna,Wheeler,1904,2w,pin,,,KWG personal collection,,,KWG,,KWG170904-07,KWG,20170904,20170904,hand,oak-chapparal woodland,on Canyon Oak next to river bed,,Placerita Canyon; 7.2 km E Santa Clarita,,Los Angeles County,California,USA,598,34.3773,-118.4321,,Nearctic,5,,,,,
,Myrmicinae,Myrmica,,undet.,,,dQ,pin,,,KWG personal collection,,,KWG,,KWG170923-01,KWG,20170923,20170923,hand,Sub-alpine pine forest,under stone shared with Formica  sp. (KWG170923-02),,South Lake; 25 km SW Bishop,,Inyo County,California,USA,2935,37.1757,-118.583,,Nearctic,5,,,,,
,Myrmicinae,Myrmica,,undet.,,,w,pin,,,KWG personal collection,,,KWG,,KWG170923-01,KWG,20170923,20170923,hand,Sub-alpine pine forest,under stone shared with Formica  sp. (KWG170923-02),,South Lake; 25 km SW Bishop,,Inyo County,California,USA,2935,37.1757,-118.583,,Nearctic,5,,,,,
,Myrmicinae,Myrmica,,undet.,,,2w,pin,,,KWG personal collection,,,KWG,,KWG170923-01,KWG,20170923,20170923,hand,Sub-alpine pine forest,under stone shared with Formica  sp. (KWG170923-02),,South Lake; 25 km SW Bishop,,Inyo County,California,USA,2935,37.1757,-118.583,,Nearctic,5,,,,,
,Formicinae,Formica,fusca sp. group,,,,dQ,pin,,,KWG personal collection,,,KWG,,KWG170923-02,KWG,20170923,20170923,hand,Sub-alpine pine forest,under stone shared with Myrmica sp. (KWG170923-01),,South Lake; 25 km SW Bishop,,Inyo County,California,USA,2935,37.1757,-118.583,,Nearctic,5,,,,,
,Formicinae,Formica,fusca sp. group,,,,w,pin,,,KWG personal collection,,,KWG,,KWG170923-02,KWG,20170923,20170923,hand,Sub-alpine pine forest,under stone shared with Myrmica sp. (KWG170923-01),,South Lake; 25 km SW Bishop,,Inyo County,California,USA,2935,37.1757,-118.583,,Nearctic,5,,,,,
,Formicinae,Formica,fusca sp. group,,,,2w,pin,,,KWG personal collection,,,KWG,,KWG170923-02,KWG,20170923,20170923,hand,Sub-alpine pine forest,under stone shared with Myrmica sp. (KWG170923-01),,South Lake; 25 km SW Bishop,,Inyo County,California,USA,2935,37.1757,-118.583,,Nearctic,5,,,,,
,Formicinae,Camponotus,,modoc,Wheeler,1910,w,pin,,,KWG personal collection,,,KWG,,KWG170923-04,KWG,20170923,20170923,hand,Sub-alpine pine forest,stray workers on trail,,South Lake; 25 km SW Bishop,,Inyo County,California,USA,2935,37.1757,-118.583,,Nearctic,5,,,,,
,Formicinae,Camponotus,,modoc,Wheeler,1910,w,pin,,,KWG personal collection,,,KWG,,KWG170923-04,KWG,20170923,20170923,hand,Sub-alpine pine forest,stray workers on trail,,South Lake; 25 km SW Bishop,,Inyo County,California,USA,2935,37.1757,-118.583,,Nearctic,5,,,,,
,Formicinae,Formica,fusca sp. group,,,,w,pin,,,KWG personal collection,,,KWG,,KWG170923-05,KWG,20170923,20170923,hand,Sub-alpine pine forest,under stone,3w in etoh,South Lake; 25 km SW Bishop,,Inyo County,California,USA,2935,37.1757,-118.583,,Nearctic,5,,,,,
,Formicinae,Formica,fusca sp. group,,,,w,pin,,,KWG personal collection,,,KWG,,KWG170923-05,KWG,20170923,20170923,hand,Sub-alpine pine forest,under stone,3w in etoh,South Lake; 25 km SW Bishop,,Inyo County,California,USA,2935,37.1757,-118.583,,Nearctic,5,,,,,
,Formicinae,Formica,fusca sp. group,,,,w,pin,,,KWG personal collection,,,KWG,,KWG170923-05,KWG,20170923,20170923,hand,Sub-alpine pine forest,under stone,3w in etoh,South Lake; 25 km SW Bishop,,Inyo County,California,USA,2935,37.1757,-118.583,,Nearctic,5,,,,,
,Formicinae,Formica,,gnava,Buckley,1866,2w,pin,,,KWG Collection,,,MLB,,KWG171019-01,KWG,20171019,20170923,hand,Palo verde-mesquite,foragers on mesquite,3w in etoh,Coon Bluff; 23 km NE Mesa,,Maricopa County,Arizona,USA,488,33.498,-111.8783,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,cf. barbatus,,,w,pin,gaster slightly black and basal tooth does look slightly offset (P. bicolor?),,KWG Collection,,,,,KWG180218-01,KWG,20180218,20180218,hand,Sonoran desert: sauguaro; palo verde; creosote,exposed soil,,Picketpost Mountain; 8.5 km SW Superior,,Pinal County,Arizona,USA,740,33.26977,-111.18421,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,cf. barbatus,,,w,pin,gaster slightly black and basal tooth does look slightly offset (P. bicolor?),,KWG Collection,,,,,KWG180218-01,KWG,20180218,20180218,hand,Sonoran desert: sauguaro; palo verde; creosote,exposed soil,,Picketpost Mountain; 8.5 km SW Superior,,Pinal County,Arizona,USA,740,33.26977,-111.18421,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,cf. barbatus,,,w,pin,gaster slightly black and basal tooth does look slightly offset (P. bicolor?),,KWG Collection,,,,,KWG180218-01,KWG,20180218,20180218,hand,Sonoran desert: sauguaro; palo verde; creosote,exposed soil,,Picketpost Mountain; 8.5 km SW Superior,,Pinal County,Arizona,USA,740,33.26977,-111.18421,,Nearctic,5,,,,,
,Myrmicinae,Solenopsis,,cf. aurea,,,w,pin,,,KWG Collection,,,,,KWG180218-02,KWG,20180218,20180218,hand,Sonoran desert: sauguaro; palo verde; creosote,under stone,under stone with termites. Found only one worker.,Picketpost Mountain; 8.5 km SW Superior,,Pinal County,Arizona,USA,740,33.26977,-111.18421,,Nearctic,5,,,,,
,Myrmicinae,Solenopsis,,cf. aurea,,,w,pin,,,KWG Collection,,,,,KWG180218-02,KWG,20180218,20180218,hand,Sonoran desert: sauguaro; palo verde; creosote,under stone,under stone with termites. Found only one worker.,Picketpost Mountain; 8.5 km SW Superior,,Pinal County,Arizona,USA,740,33.26977,-111.18421,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,pima,Wheeler,1909,w,pin,,,KWG Collection,,,KWG,,KWG180218-03,KWG,20180218,20180218,hand,Sonoran desert: sauguaro; palo verde; creosote,exposed soil,3-4cm crater entrance,Picketpost Mountain; 8.5 km SW Superior,,Pinal County,Arizona,USA,740,33.26943,-111.18465,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,pima,Wheeler,1909,w,pin,,,KWG Collection,,,KWG,,KWG180218-03,KWG,20180218,20180218,hand,Sonoran desert: sauguaro; palo verde; creosote,exposed soil,3-4cm crater entrance,Picketpost Mountain; 8.5 km SW Superior,,Pinal County,Arizona,USA,740,33.26943,-111.18465,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,pima,Wheeler,1909,w,pin,,,KWG Collection,,,KWG,,KWG180218-03,KWG,20180218,20180218,hand,Sonoran desert: sauguaro; palo verde; creosote,exposed soil,3-4cm crater entrance,Picketpost Mountain; 8.5 km SW Superior,,Pinal County,Arizona,USA,740,33.26943,-111.18465,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,pima,Wheeler,1909,w,pin,,,KWG Collection,,,KWG,,KWG180218-03,KWG,20180218,20180218,hand,Sonoran desert: sauguaro; palo verde; creosote,exposed soil,3-4cm crater entrance,Picketpost Mountain; 8.5 km SW Superior,,Pinal County,Arizona,USA,740,33.26943,-111.18465,,Nearctic,5,,,,,
,Myrmicinae,Novomessor,,cockerelli,(Andre),1893,w,pin,,,KWG Collection,,,KWG,,KWG180218-04,KWG,20180218,20180218,hand,Sonoran desert: sauguaro; palo verde; creosote,exposed soil,10 m away fom KWG180218-03,Picketpost Mountain; 8.5 km SW Superior,,Pinal County,Arizona,USA,740,33.26943,-111.18465,,Nearctic,5,,,,,
,Myrmicinae,Novomessor,,cockerelli,(Andre),1893,w,pin,,,KWG Collection,,,KWG,,KWG180218-04,KWG,20180218,20180218,hand,Sonoran desert: sauguaro; palo verde; creosote,exposed soil,10 m away fom KWG180218-03,Picketpost Mountain; 8.5 km SW Superior,,Pinal County,Arizona,USA,740,33.26943,-111.18465,,Nearctic,5,,,,,
,Myrmicinae,Novomessor,,cockerelli,(Andre),1893,w,pin,,,KWG Collection,,,KWG,,KWG180218-04,KWG,20180218,20180218,hand,Sonoran desert: sauguaro; palo verde; creosote,exposed soil,10 m away fom KWG180218-03,Picketpost Mountain; 8.5 km SW Superior,,Pinal County,Arizona,USA,740,33.26943,-111.18465,,Nearctic,5,,,,,
,Myrmicinae,Novomessor,,cockerelli,(Andre),1893,w,pin,,,KWG Collection,,,KWG,,KWG180218-04,KWG,20180218,20180218,hand,Sonoran desert: sauguaro; palo verde; creosote,exposed soil,10 m away fom KWG180218-03,Picketpost Mountain; 8.5 km SW Superior,,Pinal County,Arizona,USA,740,33.26943,-111.18465,,Nearctic,5,,,,,
,Myrmicinae,Pheidole,,undet.,,,2w,pin,,,KWG Collection,,,,,KWG180218-05,KWG,20180218,20180218,hand,Sonoran desert: sauguaro; palo verde; creosote,under stone,,Queen Creek Canyon; 4.6 km SE Superior,,Pinal County,Arizona,USA,795,33.26059,-111.13005,,Nearctic,5,,,,,
,Myrmicinae,Pheidole,,undet.,,,2w,pin,,,KWG Collection,,,,,KWG180218-05,KWG,20180218,20180218,hand,Sonoran desert: sauguaro; palo verde; creosote,under stone,,Queen Creek Canyon; 4.6 km SE Superior,,Pinal County,Arizona,USA,795,33.26059,-111.13005,,Nearctic,5,,,,,
,Myrmicinae,Pheidole,,undet.,,,2w,pin,,,KWG Collection,,,,,KWG180218-05,KWG,20180218,20180218,hand,Sonoran desert: sauguaro; palo verde; creosote,under stone,,Queen Creek Canyon; 4.6 km SE Superior,,Pinal County,Arizona,USA,795,33.26059,-111.13005,,Nearctic,5,,,,,
,Formicinae,Formica,,undet.,,,w,pin,,,KWG Collection,,,,,KWG180218-06,KWG,20180218,20180218,hand,Sonoran desert: sauguaro; palo verde; creosote,,forager,Queen Creek Canyon; 4.6 km SE Superior,,Pinal County,Arizona,USA,795,33.26059,-111.13005,,Nearctic,5,,,,,
,Dolichoderinae,Forelius,,pruinosus,(Roger),1863,w,pin,,,KWG Collection,,,KWG,,KWG180218-07,KWG,20180218,20180218,hand,Sonoran desert: sauguaro; palo verde; creosote,under stone,,Queen Creek Canyon; 4.6 km SE Superior,,Pinal County,Arizona,USA,795,33.26059,-111.13005,,Nearctic,5,,,,,
,Dolichoderinae,Forelius,,pruinosus,(Roger),1863,w,pin,,,KWG Collection,,,KWG,,KWG180218-07,KWG,20180218,20180218,hand,Sonoran desert: sauguaro; palo verde; creosote,under stone,,Queen Creek Canyon; 4.6 km SE Superior,,Pinal County,Arizona,USA,795,33.26059,-111.13005,,Nearctic,5,,,,,
,Dolichoderinae,Forelius,,pruinosus,(Roger),1863,w,pin,,,KWG Collection,,,KWG,,KWG180218-07,KWG,20180218,20180218,hand,Sonoran desert: sauguaro; palo verde; creosote,under stone,,Queen Creek Canyon; 4.6 km SE Superior,,Pinal County,Arizona,USA,795,33.26059,-111.13005,,Nearctic,5,,,,,
,Dolichoderinae,Forelius,,pruinosus,(Roger),1863,w,pin,,,KWG Collection,,,KWG,,KWG180218-07,KWG,20180218,20180218,hand,Sonoran desert: sauguaro; palo verde; creosote,under stone,,Queen Creek Canyon; 4.6 km SE Superior,,Pinal County,Arizona,USA,795,33.26059,-111.13005,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,rugosus,Emery,1895,w,pin,,,KWG Collection,,,KWG,,KWG180218-08,KWG,20180218,20180218,hand,Sonoran desert: sauguaro; palo verde; creosote,exposed soil in trail,,Queen Creek Canyon; 4.6 km SE Superior,,Pinal County,Arizona,USA,788,33.26336,-111.13454,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,rugosus,Emery,1895,w,pin,,,KWG Collection,,,KWG,,KWG180218-08,KWG,20180218,20180218,hand,Sonoran desert: sauguaro; palo verde; creosote,exposed soil in trail,,Queen Creek Canyon; 4.6 km SE Superior,,Pinal County,Arizona,USA,788,33.26336,-111.13454,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,rugosus,Emery,1895,w,pin,,,KWG Collection,,,KWG,,KWG180218-08,KWG,20180218,20180218,hand,Sonoran desert: sauguaro; palo verde; creosote,exposed soil in trail,,Queen Creek Canyon; 4.6 km SE Superior,,Pinal County,Arizona,USA,788,33.26336,-111.13454,,Nearctic,5,,,,,
,Myrmicinae,Pogonomyrmex,,rugosus,Emery,1895,w,pin,,,KWG Collection,,,KWG,,KWG180218-08,KWG,20180218,20180218,hand,Sonoran desert: sauguaro; palo verde; creosote,exposed soil in trail,,Queen Creek Canyon; 4.6 km SE Superior,,Pinal County,Arizona,USA,788,33.26336,-111.13454,,Nearctic,5,,,,,
,Formicinae,Camponotus,,laevigatus,(Smith),1858,w,pin,,,KWG Collection,,,KWG,,KWG180414-01,KWG,20180414,20180414,hand,Pine-juniper-woodland,in log,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
